LeagueIndex,HoursPerWeek,TotalHours,UniqueHotkeys,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilityUsed,MaxTimeStamp,APS,HotkeyRate,MinimapkeyRate
4,2.70805020110221,6.2166061010848646,0.0094713585,0.0094713585,0.383588382,0.0279255,0.0451605,6.3395,0.042620892,0.106554,0.011839176,0,0.0,10.528810820966973,3.61156,0.31797819460288623,0.003933510311333607
4,3.044522437723423,6.68586094706836,0.0031417499999999996,0.08924410800000002,0.30732660450000004,0.0363934,0.0575215,6.7587,0.0226252905,0.06661926,0.006911849999999999,1,0.10873110000000001,11.855216454054121,2.16433,0.10831202242726386,0.044427586366219574
6,4.2626798770413155,7.83241092718792,0.0087084,0.011315787,0.4970247615,0.034603499999999995,0.0406025,4.1629,0.03133608,0.075728565,0.0104453895,1,0.017408835,11.529517060063148,4.45931,0.5660727374862927,0.0025375645559514814
5,1.9459101490553132,6.68586094706836,0.004743600000000001,0.0039471,0.3113303445,0.0464122,0.0718173,3.7944,0.026866033499999997,0.082178445,0.0039471,0,0.0,11.626263078808801,1.23529,0.07740012021468644,0.004477693497073562
5,3.044522437723423,6.55250788703459,0.0078765,0.0110271,0.30560696099999995,0.0267979,0.054597900000000005,5.3144,0.034656423000000006,0.09136740000000002,0.006301200000000001,0,0.050409600000000006,10.936333900428618,1.6946599999999998,0.09574498247436064,0.006506968949523799
6,2.3978952727983707,5.081404364984463,0.009063285,0.03625314,0.40935860849999994,0.0302222,0.0455941,4.9077,0.0211476945,0.0891195,0.009063285,0,0.0,10.978302244634175,2.50834,0.22221560593858883,0.027701684779575336
3,1.9459101490553132,5.017279836814924,0.0006195,0.017974704,0.2442080505,0.053577599999999996,0.0782944,4.2284,0.025412509500000003,0.056403705,0.003717,1,0.0055755,11.869095281353514,1.0773599999999999,0.08284479282691024,0.02934088466250836
3,2.1972245773362196,5.5254529391317835,0.0,0.0150178305,0.189599922,0.0544677,0.0913069,3.6881,0.0159564615,0.059133045,0.0056286,0,0.0018762,11.454119812824949,0.6984899999999999,0.05912606837606838,0.021500423055448185
5,2.833213344056216,6.90875477931522,0.0022390500000000002,0.014566569,0.3512794215,0.035393,0.0564019,5.2711,0.0151268625,0.03809748,0.0044781000000000005,0,0.0,11.970128768482807,2.1346399999999996,0.11810801446613951,0.01679731359854589
6,3.367295829986474,6.2166061010848646,0.0056817000000000005,0.0643572,0.36595281,0.034120899999999996,0.047103400000000004,5.8466,0.030285762,0.11925374999999999,0.0056817000000000005,1,0.015143235000000001,11.851288769537657,2.68911,0.22008542845030513,0.034725630598971415
4,1.6094379124341003,5.993961427306569,0.0046374,0.016222404000000003,0.30706632599999995,0.0447424,0.0595321,4.5698,0.0173811345,0.062572155,0.006956099999999999,0,0.028968705,11.243436882710412,1.5128100000000002,0.11719082237690126,0.01072335851825411
6,2.70805020110221,6.594413459749778,0.0093191385,0.0665653635,0.35279648849999995,0.0235303,0.051033999999999996,5.7698,0.0372766425,0.2303124,0.00799155,0,0.0013275,11.104611302157315,2.70146,0.26759605435579276,0.03301827789417574
1,1.9459101490553132,5.442417710521793,0.010329100499999999,0.018075948,0.12911415450000002,0.0450612,0.11295999999999999,9.14,0.028405137,0.051645945000000006,0.010329100499999999,0,0.0,10.442113151159798,1.15846,0.028977817965229698,0.020064868877647912
3,3.2188758248682006,5.707110264748875,0.0,0.0126902805,0.231886815,0.047479999999999994,0.0750846,5.0796,0.016151338499999997,0.07152747,0.0069207,1,0.00346035,11.247826464518706,1.35117,0.12124343457892049,0.01110158640289527
5,2.1972245773362196,5.707110264748875,0.00115935,0.087252858,0.336214332,0.0330417,0.0577716,5.8581,0.033737793,0.16752165000000002,0.006982650000000001,0,0.0,11.239448684574041,2.6222,0.2688594022195104,0.037711287087178705
4,1.6094379124341003,4.61512051684126,0.004858649999999999,0.099673125,0.1470785925,0.0494333,0.0899174,7.1322,0.0206639535,0.07414707,0.007292400000000001,1,0.02431095,11.195594852917294,1.12699,0.15423401716075566,0.09167723316089763
2,2.3978952727983707,5.303304908059076,0.004407299999999999,0.028629395999999998,0.18498978,0.0451018,0.0783095,6.5417,0.016516932,0.08258466,0.00661095,0,0.0,11.294433577871072,1.26607,0.05218338362017898,0.03131000221156808
5,2.5649493574615367,5.303304908059076,0.00581445,0.1388215425,0.4414026885,0.0404604,0.0437815,5.6365,0.026600533499999995,0.11304990000000001,0.006646349999999999,1,0.09642959999999999,11.575571571620499,2.7351900000000002,0.12217406249657245,0.05440087580753073
4,2.70805020110221,5.602118820879701,0.0031771499999999997,0.0269913495,0.36994079700000004,0.022569000000000002,0.0546094,4.2961,0.0238159695,0.08573703,0.006354299999999999,0,0.019053165,10.928471241312758,1.69644,0.10388686779373275,0.01871722518921978
2,2.1972245773362196,4.61512051684126,0.00227445,0.15227274600000001,0.24374997450000002,0.0505327,0.0671422,5.345,0.015909114000000002,0.038636445,0.00340725,0,0.00056817,11.956078060159012,1.3188,0.03963777297543221,0.11675826205641493
4,3.044522437723423,7.0909098220799835,0.00321255,0.0019293000000000001,0.31973846400000006,0.0448387,0.0609175,4.8089,0.019943475,0.04567662,0.00321255,0,0.0,11.831851811661155,2.01169,0.25232158632791335,0.0009590443855663646
6,3.044522437723423,6.68586094706836,0.006407400000000001,0.038461569,0.272435922,0.0284762,0.0619294,5.8353,0.035256453,0.22435634999999998,0.012820552499999999,0,0.0,10.226041955305488,1.80904,0.12224930847300225,0.021260762061645958
5,3.367295829986474,6.68586094706836,0.0059029500000000006,0.0,0.246489315,0.0488675,0.07774850000000001,4.9042,0.0221397795,0.07675074,0.0088559295,1,0.008856194999999999,11.001449629862652,1.4026299999999998,0.18730890006630407,0.0
6,3.367295829986474,7.601402334583733,0.00342495,0.029962294499999997,0.45542657550000004,0.025024499999999998,0.0430827,4.1917,0.029962294499999997,0.07362138,0.00770835,1,0.042803025,11.546176471754126,2.15244,0.13283794739923066,0.017102541534258796
3,2.1972245773362196,6.398594934535208,0.0,0.017794872,0.21116622149999997,0.0443164,0.09089889999999999,4.5393,0.016608618,0.06287571,0.0083013,0,0.00949074,11.219909190927746,1.03699,0.12126511538201909,0.020590914087888986
3,1.9459101490553132,5.017279836814924,0.00415065,0.024068725500000002,0.2987845845,0.0459164,0.06887779999999999,3.7528,0.0199189605,0.070546005,0.006637499999999999,1,0.031538745,11.577148311287747,1.20235,0.12010856239863599,0.021401859275585314
4,3.044522437723423,4.61512051684126,0.009097446,0.015162439500000001,0.25776111749999997,0.044047600000000006,0.0780706,4.6118,0.030324879000000002,0.063681945,0.009097446,0,0.0,10.281410157637891,1.39943,0.1928578178258291,0.010834725209549603
5,4.04305126783455,6.293419278846481,0.0014337,0.025780050000000002,0.42393836399999996,0.0253831,0.0339054,6.7095,0.041534466,0.1847526,0.0100255455,0,0.0014337,11.031545368421995,3.32809,0.14889908476032798,0.008607775030122384
4,2.5649493574615367,6.68586094706836,0.0020266499999999996,0.017242366500000002,0.202851381,0.0385126,0.07216,5.46,0.0202851735,0.0912789,0.009128332500000001,1,0.013185615,11.376613066072842,1.11123,0.02920413190788586,0.015516469587754112
2,3.2188758248682006,5.5254529391317835,0.0046197,0.016498877999999998,0.23758391400000003,0.0588858,0.0886889,4.4111,0.0158389335,0.05147691,0.005283449999999999,1,0.021118755,11.806348526363516,1.23287,0.22268474129470262,0.013918002709125861
6,2.1972245773362196,6.594413459749778,0.017619642,0.012333714,0.299534091,0.036804699999999996,0.0572471,5.7765,0.019381588499999998,0.052859279999999995,0.0035223,0,0.0,10.824347828124653,2.18235,0.22364167159254933,0.008879562856553716
2,2.1972245773362196,5.638354669333745,0.0,0.0083898,0.223823934,0.0628452,0.08386669999999999,3.9333,0.0205172205,0.046629765000000004,0.0055932,0,0.01585389,11.460547371874949,0.91745,0.0742054340836013,0.016263665594855304
6,2.3978952727983707,7.3783837129967145,0.010095814500000001,0.040383258000000005,0.4432066725,0.020803699999999998,0.039225499999999996,5.6993,0.030287443499999997,0.1524501,0.00808005,1,0.10398750000000001,11.381232381619347,3.0184,0.182289446561092,0.013379027961834085
4,3.6109179126442243,6.90875477931522,0.00227445,0.031863982500000006,0.2116680165,0.052695700000000005,0.0625806,5.827999999999999,0.038692023,0.05234775,0.006832200000000001,0,0.0,10.568363851129044,1.64449,0.26573103241734525,0.033216358871139384
4,1.6094379124341003,4.948759890378168,0.0031594500000000007,0.0568739055,0.24645356099999996,0.042660899999999995,0.06760680000000001,7.1496,0.021064416,0.20748825,0.00526575,0,0.00105315,11.33891725633973,1.99786,0.13126639153894665,0.03057596903686945
5,3.2188758248682006,5.303304908059076,0.0,0.017480874,0.346704591,0.0481798,0.0541513,4.3529,0.0301060185,0.0893496,0.007770300000000001,1,0.03399108,11.420031364095168,1.86426,0.23858902352676128,0.014067068971066268
3,2.3978952727983707,5.303304908059076,0.00098235,0.077401215,0.233183517,0.0388354,0.0600168,6.1975,0.020575010999999997,0.09895185,0.00685875,0,0.0029382,11.411213839563404,1.4527,0.02832511736766022,0.07688643870035106
6,3.7612001156935624,6.55250788703459,0.0028674,0.09457579049999999,0.412694262,0.0272557,0.0424514,5.3681,0.022927429500000002,0.07451434500000001,0.006451650000000001,1,0.026510175,11.724166461080754,2.72406,0.19253088808616547,0.03997909187022312
6,2.833213344056216,6.803505257608338,0.006548999999999999,0.034050552,0.2959778955,0.022666699999999998,0.0646372,6.4779,0.0275023485,0.23573745,0.0078588,0,0.0,11.121022967451031,2.12767,0.13787784806854447,0.037547081784299254
5,2.5649493574615367,6.398594934535208,0.0054339,0.008531400000000001,0.30803522400000005,0.0397778,0.0567456,6.6977,0.0256049085,0.11095245000000002,0.006982650000000001,1,0.0062038499999999995,11.644488671987546,2.37516,0.17150483693730106,0.0055518365078563135
5,1.9459101490553132,6.311734809152915,0.0,0.021517536,0.2830384875,0.0251294,0.0647953,5.7251,0.0182071935,0.08937615,0.004964850000000001,0,0.0,10.886857325691961,1.77386,0.08491177516827708,0.012130346250549649
5,2.1972245773362196,6.55250788703459,0.0052038,0.023418162,0.24198811650000002,0.0846087,0.0750968,4.6559,0.0650505975,0.054642554999999995,0.0078057000000000005,0,0.0,10.434498083461216,1.14398,0.04094132633437648,0.02274520708403993
6,3.713572066704308,7.601402334583733,0.004876350000000001,0.0621352305,0.314330937,0.0252451,0.0509612,6.1395,0.024366705000000002,0.09380999999999999,0.009746682000000001,1,0.0292404,11.19328477970024,2.13467,0.1278452641391878,0.07647888854014907
6,2.833213344056216,6.439350371100098,0.005283449999999999,0.0193599945,0.33264061349999996,0.021191500000000002,0.048254,5.6561,0.0316800795,0.11264279999999999,0.00703575,1,0.008796900000000002,10.82546210087858,3.15251,0.40475757174441956,0.010607417740149913
3,2.1972245773362196,4.61512051684126,0.00346035,0.0380630535,0.27451514099999996,0.0524388,0.0709076,5.1849,0.021915078,0.1268736,0.0080712,1,0.012687360000000002,11.248035012374677,1.6439,0.1241920569986009,0.025259081148488353
3,2.70805020110221,7.170888478512505,0.0,0.01386441,0.217497954,0.054496,0.100988,2.9482,0.0173305125,0.048525435,0.006062250000000001,0,0.0,11.534031164467565,0.6441199999999999,0.051120937092467254,0.022869690430354597
2,2.833213344056216,6.111467339502679,0.0019647,0.00786765,0.2281231755,0.0312208,0.061551699999999994,8.1379,0.021632409000000002,0.1229088,0.0068853000000000004,1,0.086529105,11.407620503324805,1.9157000000000002,0.09444345617789843,0.005132510309547423
6,3.367295829986474,6.621405651764134,0.00843405,0.020479431,0.43850050799999996,0.0331129,0.0417143,4.706,0.025298078999999998,0.078303915,0.0096373845,1,0.028912064999999997,11.204564381310046,3.51756,0.42672218469620987,0.007190731927813598
5,2.3978952727983707,5.860786223465865,0.0015045,0.09623490000000001,0.212017503,0.037542900000000004,0.07333329999999999,5.7234,0.024058725000000003,0.058642755,0.006018,0,0.030073185000000002,10.982866052088939,1.29542,0.11723664178413178,0.07893416806904326
4,1.9459101490553132,7.0909098220799835,0.0029382,0.018340917,0.212020866,0.0440139,0.0842907,4.7232,0.016873675499999997,0.05282211,0.0066021,1,0.0066021,11.700508157685654,1.04719,0.09808068975066607,0.02241610118507625
5,1.9459101490553132,5.081404364984463,0.005194950000000001,0.042852761999999996,0.431124564,0.0285921,0.049506,4.4849,0.0324641895,0.16231784999999999,0.009090012,0,0.0,11.129510456698723,2.24285,0.14358733865394477,0.01910638785473839
4,2.3978952727983707,5.993961427306569,0.0036107999999999995,0.0396990645,0.28511133450000004,0.030624199999999997,0.0684557,5.9304,0.028872063,0.055939964999999994,0.0090224865,0,0.019849665000000002,10.800493522998416,1.9872000000000003,0.16889965806159415,0.02633382699275362
4,2.1972245773362196,6.398594934535208,0.00813315,0.022356692999999997,0.2906370975,0.0806761,0.0695385,3.5664,0.028453989000000002,0.04471374,0.014226994500000001,0,0.01422726,10.68155016512684,1.38776,0.2855848752666167,0.017576665273534325
4,2.833213344056216,6.418364935936212,0.0029912999999999997,0.031412721,0.3993897915,0.0412632,0.0526742,4.2734,0.0284209785,0.1346262,0.0104708775,1,0.1047132,10.988085429818659,1.82499,0.10983230236878011,0.017212544178324265
5,3.044522437723423,7.170888478512505,0.0053808,0.0224364315,0.385906374,0.0318228,0.048139499999999995,4.1279,0.024231299999999997,0.05115477,0.006283499999999999,1,0.01794957,11.498958377741612,1.84552,0.17117383312020457,0.012641576086956522
4,1.6094379124341003,5.198497031265826,0.0072393,0.0352712325,0.35090338499999996,0.0305633,0.0514124,4.8144,0.01989657,0.10128825000000001,0.0072393,1,0.010852755,11.49126250833397,1.79014,0.09851524126604623,0.01970305814070408
2,2.3978952727983707,5.993961427306569,0.0034957500000000006,0.00873495,0.140562072,0.021325,0.1053416,5.6770000000000005,0.0122228235,0.04190652,0.00611535,0,0.0,11.526522603476254,0.89798,0.13611869250985548,0.009727332457293035
3,2.5649493574615367,5.707110264748875,0.0006150750000000001,0.028290440999999996,0.202338435,0.0739634,0.0891793,3.7356,0.0227553855,0.037516035,0.0043010999999999995,0,0.0,11.87688084212164,1.20158,0.2676895570831738,0.02610012733234574
5,1.9459101490553132,5.198497031265826,0.010973646,0.059257476,0.3599345445,0.033791400000000006,0.055829300000000005,4.6159,0.028531426500000002,0.072425745,0.015363069,0,0.006584400000000001,10.60472690299341,2.70733,0.39884448275607337,0.025130544115419994
5,3.044522437723423,6.90875477931522,0.009222585,0.0197626695,0.3135681555,0.0256371,0.0556303,5.063,0.015810171,0.056653275,0.00526575,0,0.0,11.115026660059447,1.8514599999999999,0.18857604053017618,0.010674100169595887
5,2.70805020110221,6.111467339502679,0.0092495775,0.014799324000000003,0.28673707950000005,0.053013000000000005,0.0537032,5.4129,0.033298479,0.1646454,0.011099493,0,0.0,10.775638291416081,1.9568800000000002,0.25902309416009156,0.007562714116348474
5,2.3978952727983707,5.017279836814924,0.0053985,0.0209184795,0.43388965799999996,0.040031199999999996,0.043346800000000005,4.633,0.020243667,0.0762516,0.0060711,1,0.049934355,11.784119859604502,2.7414899999999998,0.29290627250144996,0.008614924548329558
6,3.367295829986474,7.3783837129967145,0.009301704000000001,0.026044753499999997,0.347883234,0.0309462,0.0415829,7.6631,0.024184395,0.12464340000000002,0.009301704000000001,0,0.0018585,10.770020652394722,3.25331,0.17269244922863178,0.009722130230442227
5,3.367295829986474,6.594413459749778,0.005823299999999999,0.023288244000000003,0.309733716,0.0414792,0.0591429,5.2368,0.0337679715,0.10712925,0.005823299999999999,1,0.01513704,11.23855440657812,1.9367699999999999,0.21282957527223162,0.016232745240787497
6,2.70805020110221,5.707110264748875,0.006283499999999999,0.221174598,0.5102095799999999,0.0205235,0.0379901,4.9458,0.042726915,0.1822215,0.008796900000000002,0,0.0,11.162303592744573,3.4596,0.2818762092438432,0.06719985908775582
5,2.9444389791664403,6.647688373563329,0.008977263,0.051298405500000005,0.46938037050000003,0.0179945,0.0391803,5.6421,0.035908875,0.2539242,0.007690650000000001,0,0.0,11.141992209856129,3.22681,0.2185914153606813,0.018679645997130293
5,3.6109179126442243,6.580639137284949,0.0025311000000000005,0.036974591999999994,0.42140929949999995,0.024255099999999998,0.0430048,5.7007,0.0141820365,0.050143215,0.0055755,0,0.0,12.070991481201043,5.5916500000000005,0.5662266133431098,0.006792895120402742
5,2.1972245773362196,6.2166061010848646,0.0019824,0.0615272355,0.38404911299999994,0.0222383,0.047090400000000004,5.9328,0.0228245925,0.056565660000000004,0.00595605,0,0.0,11.398423291395119,3.146,0.3025071780038143,0.030597707565162113
3,2.5649493574615367,6.2166061010848646,0.006133049999999999,0.0010266,0.355717254,0.0585591,0.0603678,2.454,0.026576550000000004,0.06439702500000001,0.006133049999999999,0,0.00715965,11.36883567094082,1.0483,0.2067168530000954,0.0009792998187541733
6,3.2188758248682006,6.90875477931522,0.00422145,0.0611596065,0.3817200585,0.0288864,0.0489061,5.3066,0.0316342365,0.14024595,0.007380900000000001,0,0.0,11.337726482315079,2.44476,0.1915063024591371,0.02501660960585088
2,3.367295829986474,5.707110264748875,0.00101775,0.009177981,0.172341714,0.042571399999999995,0.0825089,7.2249,0.018355962,0.033652125,0.0030621,0,0.0,11.371189074654982,1.28084,0.07404429983448363,0.00716559523437744
4,1.6094379124341003,6.030685260261263,0.0033895499999999994,0.0211892895,0.2246063625,0.06259089999999999,0.0844528,3.883,0.020341725,0.073739085,0.006779099999999999,0,0.0,11.556147776423497,0.9863500000000001,0.19592052567547016,0.028355441273381656
4,1.6094379124341003,6.2166061010848646,0.0024957,0.059071006499999995,0.336122292,0.0456675,0.0667822,4.8589,0.020799624000000003,0.09650924999999999,0.0074871,1,0.009983684999999999,11.574707064288821,1.67387,0.04026010592220424,0.03578707217406369
6,3.044522437723423,6.2166061010848646,0.008177400000000001,0.018396583499999997,0.263684865,0.0185,0.0529302,7.1318,0.026572921500000003,0.0674547,0.014308503,0,0.0,10.675838627525664,2.63167,0.28039562407140706,0.007767285981905025
3,2.3978952727983707,5.303304908059076,0.0,0.017244755999999997,0.30301470750000004,0.0272787,0.0499512,4.7967,0.0418800585,0.049270604999999995,0.00738975,0,0.017245109999999998,10.489188710947225,1.45414,0.01863731587054892,0.011859075467286503
4,2.70805020110221,5.017279836814924,0.0114810165,0.09184786649999999,0.3157270245,0.037386899999999994,0.0505018,6.3309,0.024110055,0.09643845000000001,0.0080358,1,0.00459315,11.25266398809444,2.1741200000000003,0.11512034018361449,0.04330028540282964
6,3.2188758248682006,6.90875477931522,0.00418605,0.049521591,0.5405527784999999,0.030031,0.0347148,3.9626,0.032084436,0.09904034999999999,0.0062746500000000005,1,0.038362095,11.751036443406225,3.15625,0.32175580134653464,0.021435660356435644
7,3.2188758248682006,6.90875477931522,0.0065667,0.11488105350000001,0.549240912,0.020423200000000002,0.0309801,5.7171,0.032823145500000005,0.12144854999999999,0.0065667,0,0.0,11.300833123468033,4.77423,0.34421182284892016,0.024980322167134805
6,2.3978952727983707,5.860786223465865,0.006345450000000001,0.08092767449999999,0.330058095,0.017159400000000002,0.0425962,7.4519,0.0317363655,0.08092794,0.00793845,0,0.0,10.929045160298326,2.9728,0.18308613142491922,0.04056719372308935
1,1.6094379124341003,4.795790545596741,0.0,0.00553125,0.212004759,0.048681199999999994,0.087513,5.412999999999999,0.0212004405,0.047931600000000005,0.00553125,0,0.018435435,11.47223887794863,1.14433,0.04833011194323315,0.004833614429404105
5,2.5649493574615367,6.2166061010848646,0.0045312,0.0045312,0.203896212,0.0347416,0.0612889,10.0333,0.0385136955,0.05210703,0.009062046,0,0.0067967999999999995,10.572982204430845,2.27628,0.10350808028889241,0.001990616268648848
6,2.3978952727983707,5.993961427306569,0.011523407999999999,0.0378626895,0.39838168799999996,0.025991700000000003,0.0338017,7.4215,0.036216501,0.21401069999999997,0.009877219500000001,1,0.0,10.892303576214507,4.37685,0.3257168610987354,0.012035725007711023
3,3.044522437723423,6.594413459749778,0.0031594500000000007,0.01972488,0.27378129900000003,0.0420578,0.0786052,4.4265,0.016568881500000004,0.06627588000000001,0.0039471,0,0.0,11.627761941559857,1.5217999999999998,0.24264009758181104,0.015037672493100278
6,3.044522437723423,7.496097345175956,0.0113125125,0.02715003,0.36652522800000004,0.024644000000000003,0.0448519,5.9877,0.0260187345,0.208152,0.00792075,0,0.0,11.267446832403513,2.94198,0.22725143576774823,0.016534361042563173
6,3.7612001156935624,7.696667081526462,0.0021328500000000004,0.0351241455,0.38849402549999995,0.0278791,0.048361600000000005,6.474,0.022351737,0.16178684999999998,0.0085137,1,0.0085137,11.328389458090546,3.49733,0.3499876362825356,0.012782172114155659
3,3.713572066704308,6.175867270105761,0.0024426000000000005,0.0113836665,0.298415097,0.0327104,0.056653999999999996,5.4251,0.018701731500000002,0.087003465,0.004876350000000001,0,0.0,11.597643380653578,1.80782,0.12863688586253058,0.019790286367005566
6,2.3978952727983707,6.066108090103747,0.00827475,0.043422879,0.27707942849999995,0.0314286,0.0526866,7.3209,0.0310163295,0.16335329999999998,0.010338747,0,0.0020709,10.664316745782925,2.7817000000000003,0.2772669017147787,0.021556941798180965
4,2.5649493574615367,5.860786223465865,0.009608268,0.035550627,0.24116798700000003,0.031616,0.06860559999999999,5.8367,0.019216536,0.09896955,0.006726,1,0.014412225,11.43072793733883,1.49899,0.11473614467074499,0.05063768804328247
4,3.044522437723423,6.461468176353717,0.005035649999999999,0.034236756,0.4047992655,0.0401297,0.0451343,4.8085,0.0251740905,0.082571385,0.0080535,1,0.0,11.383829933635276,3.2927899999999997,0.40550216807023837,0.016819458878337218
6,2.3978952727983707,6.90875477931522,0.006079950000000001,0.012166095,0.41466002400000007,0.0363039,0.0497311,3.088,0.029401293000000002,0.12470534999999999,0.0070977,0,0.0070977,11.377025555336783,1.5311,0.19931123669257395,0.015229791653059892
